instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2745857,10726,INDIAMART,INDIAMART INTERMESH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3663105,14309,INDIANB,INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1132033,4422,INDIANCARD,INDIAN CARD CLOTHING CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
391681,1530,INDIANHUME,INDIAN HUME PIPE CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
5262337,20556,INDIASHLTR,INDIA SHELTER FIN CORP L,0.0,,0.0,0.05,1,EQ,NSE,NSE
5390849,21058,INDIFRA-SM,INDIFRA,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2865921,11195,INDIGO,INTERGLOBE AVIATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
524289,2048,INDIGOPNTS,INDIGO PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1215233,4747,INDNIPPON,INDIA NIPPON ELECT ,0.0,,0.0,0.05,1,EQ,NSE,NSE
2333697,9116,INDOAMIN,INDO AMINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2205185,8614,INDOBORAX,INDO BORAX & CHEMICAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2989313,11677,INDOCO,INDOCO REMEDIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
793089,3098,INDOSTAR-BE,INDOSTAR CAPITAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3398401,13275,INDOTECH,INDO TECH TRANSFORM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
6555649,25608,INDOTHAI,INDO THAI SEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3828737,14956,INDOWIND-BE,INDOWIND ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2266113,8852,INDRAMEDCO-BE,INDRAPRASTHA MED-ROLLSETT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1246721,4870,INDSWFTLAB,IND SWIFT LABORATORIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2970881,11605,INDSWFTLTD-BE,IND-SWIFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
5620993,21957,INDTERRAIN,IND TERRAIN FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1346049,5258,INDUSINDBK,INDUSIND BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
7458561,29135,INDUSTOWER,INDUS TOWERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4159745,16249,INFIBEAM,INFIBEAM AVENUES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3849217,15036,INFINIUM-SM,INFINIUM PHARMACHEM,0.0,,0.0,0.05,500,EQ,NSE,NSE
2822913,11027,INFOBEAN,INFOBEANS TECHNO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
4246529,16588,INFOLLION-SM,INFOLLION RESEARCH SER L,0.0,,0.0,0.05,800,EQ,NSE,NSE
3505665,13694,INFOMEDIA-BE,INFOMEDIA PRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5138433,20072,INFRABEES,NIP IND ETF INFRA BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
2745089,10723,INFRAIETF,ICICIPRAMC - ICICIINFRA,0.0,,0.0,0.01,1,EQ,NSE,NSE
408065,1594,INFY,INFOSYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
408833,1597,INGERRAND,INGERSOLL-RAND INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5391873,21062,INNOVACAP,INNOVA CAPTAB,0.0,,0.0,0.05,1,EQ,NSE,NSE
170497,666,INNOVANA-SM,INNOVANA THINKLABS.,0.0,,0.0,0.05,200,EQ,NSE,NSE
5596673,21862,INNOVATIVE-ST,INNOVATIVE TYRES & TUBES,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3120129,12188,INOXGREEN,INOX GREEN ENERGY SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
5275393,20607,INOXINDIA,INOX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2010113,7852,INOXWIND,INOX WIND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3752193,14657,INSECTICID,INSECTICIDES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
4903425,19154,INSPIRE-SM,INSPIRE FILMS,0.0,,0.0,0.05,2000,EQ,NSE,NSE
3515905,13734,INSPIRISYS-BE,INSPIRISYS SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1517057,5926,INTELLECT,INTELLECT DESIGN ARENA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5138177,20071,INTENTECH,INTENSE TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1435137,5606,INTLCONV,INTL CONVEYORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6367745,24874,INVENTURE-BE,INVENTURE GRO & SEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2393089,9348,IOB,INDIAN OVERSEAS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
415745,1624,IOC,INDIAN OIL CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
5225729,20413,IOLCP,IOL CHEM AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
417281,1630,IONEXCHANG,ION EXCHANGE (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
418049,1633,IPCALAB,IPCA LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1263105,4934,IPL,INDIA PESTICIDES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3047169,11903,IPSL-SM,INTEGRATED PERSO SER,0.0,,0.0,0.05,1000,EQ,NSE,NSE
3920129,15313,IRB,IRB INFRA DEV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1276417,4986,IRCON,IRCON INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
5186817,20261,IREDA,INDIAN RENEWABLE ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
519425,2029,IRFC,INDIAN RAILWAY FIN CORP L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1661185,6489,IRIS,IRIS BUSINESS SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
582401,2275,IRISDOREME,IRIS CLOTHINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5016833,19597,IRMENERGY,IRM ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
637185,2489,ISEC,ICICI SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4730625,18479,ISFT,INTRASOFT TECH.,0.0,,0.0,0.05,1,EQ,NSE,NSE
852225,3329,ISGEC,ISGEC HEAVY ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
2819329,11013,ISHAN-ST,ISHAN INTERNATIONAL,0.0,,0.0,0.05,1600,EQ,NSE,NSE
3822593,14932,ISMTLTD,ISMT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4885505,19084,ITBEES,NIP IND ETF IT,0.0,,0.0,0.01,1,EQ,NSE,NSE
424961,1660,ITC,ITC,0.0,,0.0,0.05,1,EQ,NSE,NSE
4940545,19299,ITDC,INDIA TOUR. DEV. CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1439233,5622,ITDCEM,ITD CEMENTATION INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5026049,19633,ITETF,MIRAEAMC - ITETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
428801,1675,ITI,ITI,0.0,,0.0,0.05,1,EQ,NSE,NSE
5725441,22365,ITIETF,ICICIPRAMC - ICICITECH,0.0,,0.0,0.01,1,EQ,NSE,NSE
2289153,8942,IVC-BE,IL&FS INVESTMENT MANAGERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2267393,8857,IVP-BE,IVP,0.0,,0.0,0.05,1,EQ,NSE,NSE
4682753,18292,IVZINGOLD,INVESCO INDIA GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
6199553,24217,IVZINNIFTY,INVESCO INDIA NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
969729,3788,IWEL-BE,INOX WIND ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3629569,14178,IZMO-BE,IZMO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1442049,5633,J&KBANK,J & K BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3382017,13211,JAGRAN,JAGRAN PRAKASHAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1128961,4410,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3603457,14076,JAIBALAJI-BE,JAI BALAJI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1316609,5143,JAICORPLTD,JAI CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1539073,6012,JAINAM-SM,JAINAM FER ALLOYS (I),0.0,,0.0,0.05,1000,EQ,NSE,NSE
1412097,5516,JAIPURKURT,NANDANI CREATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1011201,3950,JAKHARIA-ST,JAKHARIA FABRIC,0.0,,0.0,0.05,800,EQ,NSE,NSE
5358081,20930,JALAN-ST,JALAN TRANSOLU. INDIA,0.0,,0.0,0.05,3000,EQ,NSE,NSE
5319169,20778,JAMNAAUTO,JAMNA AUTO IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3579393,13982,JASH,JASH ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
1034497,4041,JAYAGROGN,JAYANT AGRO ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
437249,1708,JAYBARMARU,JAY BHARAT MARUTI,0.0,,0.0,0.05,1,EQ,NSE,NSE
596737,2331,JAYNECOIND,JAYASWAL NECO INDUSTR,0.0,,0.0,0.05,1,EQ,NSE,NSE
440321,1720,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
441857,1726,JBCHEPHARM,J B CHEMICALS AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2983681,11655,JBMA,JBM AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1149697,4491,JCHAC,JOHNSON CONTROLS HITACHI,0.0,,0.0,0.05,1,EQ,NSE,NSE
1846017,7211,JETFREIGHT,JET FREIGHT LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4787201,18700,JETKNIT-ST,JET KNITWEARS.,0.0,,0.0,0.05,1500,EQ,NSE,NSE
2786561,10885,JFLLIFE-SM,JFL LIFE SCIENCES,0.0,,0.0,0.05,2000,EQ,NSE,NSE
3512321,13720,JHS,JHS SVEND. LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3006209,11743,JINDALPHOT,JINDAL PHOTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
449537,1756,JINDALPOLY,JINDAL POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
774145,3024,JINDALSAW,JINDAL SAW,0.0,,0.0,0.05,1,EQ,NSE,NSE
1723649,6733,JINDALSTEL,JINDAL STEEL & POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3552001,13875,JINDRILL,JINDAL DRILLING IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
5284353,20642,JINDWORLD,JINDAL WORLDWIDE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4644609,18143,JIOFIN,JIO FIN SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6575105,25684,JISLDVREQS,JAIN DVR EQUITY SHARES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2661633,10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5041921,19695,JITFINFRA-BE,JITF INFRALOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4750849,18558,JIWANRAM-SM,JIWANRAM SHEODUTTRA IND L,0.0,,0.0,0.05,6000,EQ,NSE,NSE
3397121,13270,JKCEMENT,JK CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3908097,15266,JKIL,JKUMAR INFR.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3036161,11860,JKPAPER,JK PAPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4749569,18553,JLHL,JUPITER LIFE LINE HOSP L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1819905,7109,JMA,JULLUNDUR MOT AGENCY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3491073,13637,JMFINANCIL,JM FINANCIAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4333313,16927,JOCIL,JOCIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2933761,11460,JPASSOCIAT,JAIPRAKASH ASSOCIATES,0.0,,0.0,0.05,1,EQ,NSE,NSE
8065793,31507,JPOLYINVST,JIND POL INV & FIN CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2876417,11236,JSL,JINDAL STAINLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2315265,9044,JSLL-ST,JEENA SIKHO LIFECARE,0.0,,0.0,0.05,180,EQ,NSE,NSE
4574465,17869,JSWENERGY,JSW ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3041281,11880,JSWHL,JSW HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4869121,19020,JSWINFRA,JSW INFRASTRUCTURE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3001089,11723,JSWSTEEL,JSW STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
828673,3237,JTEKTINDIA,JTEKT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1865473,7287,JTLIND,JTL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4632577,18096,JUBLFOOD,JUBILANT FOODWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5514497,21541,JUBLINDS,JUBILANT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
712449,2783,JUBLINGREA,JUBILANT INGREVIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
931073,3637,JUBLPHARMA,JUBILANT PHARMOVA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2800385,10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
7670273,29962,JUSTDIAL,JUSTDIAL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
5177345,20224,JWL,JUPITER WAGONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3877377,15146,JYOTHYLAB,JYOTHY LABS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1403137,5481,JYOTISTRUC-BE,JYOTI STRUCTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
462081,1805,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,0.0,,0.0,0.05,1,EQ,NSE,NSE
462849,1808,KAJARIACER,KAJARIA CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
463617,1811,KAKATCEM,KAKATIYA CEM SUGAR &IND L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4801281,18755,KALAMANDIR,SAI SILKS (KALAMANDIR) L,0.0,,0.0,0.05,1,EQ,NSE,NSE
5031169,19653,KALYANI-BE,KALYANI COMMERCIALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3880961,15160,KALYANIFRG-BE,KALYANI FORGE,0.0,,0.0,0.05,1,EQ,NSE,NSE
756481,2955,KALYANKJIL,KALYAN JEWELLERS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
467457,1826,KAMATHOTEL,KAMAT HOTELS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3444993,13457,KAMDHENU,KAMDHENU,0.0,,0.0,0.05,1,EQ,NSE,NSE
3536385,13814,KAMOPAINTS,KAMDHENU VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6601217,25786,KANANIIND,KANANI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2869249,11208,KANDARP-SM,KANDARP DG SMART BPO,0.0,,0.0,0.05,4000,EQ,NSE,NSE
469761,1835,KANORICHEM,KANORIA CHEMICALS & INDUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
456193,1782,KANPRPLA,KANPUR PLASTIPACK,0.0,,0.0,0.05,1,EQ,NSE,NSE
306177,1196,KANSAINER,KANSAI NEROLAC PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4856065,18969,KAPSTON-BE,KAPSTON SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6243585,24389,KARMAENG-BE,KARMA ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
4983041,19465,KARNIKA-SM,KARNIKA INDUSTRIES,0.0,,0.0,0.05,1600,EQ,NSE,NSE
470529,1838,KARURVYSYA,KARUR VYSYA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3903489,15248,KAVVERITEL-BE,KAVVERI TEL..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2630657,10276,KAYA,KAYA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3095553,12092,KAYNES,KAYNES TECHNOLOGY IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
602625,2354,KBCGLOBAL,KBC GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
5423361,21185,KCEIL-ST,KAY CEE ENERGY & INFRA L,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2635009,10293,KCK-SM,KCK INDUSTRIES,0.0,,0.0,0.05,4000,EQ,NSE,NSE
471297,1841,KCP,KCP,0.0,,0.0,0.05,1,EQ,NSE,NSE
2265345,8849,KCPSUGIND-BE,KCPSUGARINDUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3816449,14908,KDDL,KDDL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4290049,16758,KDL-SM,KORE DIGITAL,0.0,,0.0,0.05,400,EQ,NSE,NSE
3394561,13260,KEC,KEC INTL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4664321,18220,KECL,KIRLOSKAR ELECTRIC CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2273281,8880,KEEPLEARN-BE,DSJ KEEP LEARNING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3407361,13310,KEI,KEI INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4789249,18708,KEL-SM,KUNDAN EDIFICE,0.0,,0.0,0.05,1200,EQ,NSE,NSE
3438081,13430,KELLTONTEC,KELLTON TECH SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3360001,13125,KERNEX-BE,KERNEX MICROSYS(I),0.0,,0.0,0.05,1,EQ,NSE,NSE
475905,1859,KESORAMIND,KESORAM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2433281,9505,KEYFINSERV-BE,KEYNOTE FIN SERV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3419905,13359,KFINTECH,KFIN TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
110849,433,KHADIM-BE,KHADIM INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
229377,896,KHAICHEM,KHAITAN CHEM & FERT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1001473,3912,KHAITANLTD,KHAITAN (INDIA)LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2468097,9641,KHANDSE,KHANDWALA SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2449921,9570,KHFM-SM,KHFM HOS FAC MANA SER,0.0,,0.0,0.05,3100,EQ,NSE,NSE
5406465,21119,KICL,KALYANI INVEST CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
5103873,19937,KILITCH,KILITCH DRUGS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1240833,4847,KIMS,KRISHNA INST OF MED SCI L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4849665,18944,KINGFA,KINGFA SCI & TEC IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4896257,19126,KIOCL,KIOCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4259585,16639,KIRIINDUS,KIRI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4756737,18581,KIRLOSBROS,KIRLOSKAR BROTHERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5359617,20936,KIRLOSENG,KIRLOSKAR OIL ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
4870401,19025,KIRLOSIND,KIRLOSKAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3886081,15180,KIRLPNU,KIRLOSKAR PNEUMATIC COM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
7398145,28899,KITEX,KITEX GARMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0.0,,0.0,0.05,1,EQ,NSE,NSE
4551937,17781,KKVAPOW-SM,KKV AGRO POWERS.,0.0,,0.0,0.05,156,EQ,NSE,NSE
5424385,21189,KLL-ST,KAUSHALYA LOGISTICS,0.0,,0.0,0.05,1600,EQ,NSE,NSE
3754753,14667,KMSUGAR,K M SUGAR MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2202113,8602,KNAGRI-SM,KN AGRI RESOURCES,0.0,,0.0,0.05,800,EQ,NSE,NSE
3912449,15283,KNRCON,KNR CONSTRU.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4800257,18751,KODYTECH-SM,KODY TECHNOLAB,0.0,,0.0,0.05,800,EQ,NSE,NSE
1964801,7675,KOHINOOR-BE,KOHINOOR FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4307713,16827,KOKUYOCMLN,KOKUYO CAMLIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3871745,15124,KOLTEPATIL,KOLTE PATIL DEV..,0.0,,0.0,0.05,1,EQ,NSE,NSE
4937473,19287,KONTOR-SM,KONTOR SPACE,0.0,,0.0,0.05,1200,EQ,NSE,NSE
491265,1919,KOPRAN,KOPRAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2787585,10889,KORE-SM,JAY JALARAM TECHNO,0.0,,0.0,0.05,500,EQ,NSE,NSE
1897473,7412,KOTAKALPHA,KOTAKMAMC - KOTAKALPHA,0.0,,0.0,0.01,1,EQ,NSE,NSE
492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1497857,5851,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2691073,10512,KOTAKCONS,KOTAKMAMC - KOTAKCONS,0.0,,0.0,0.01,1,EQ,NSE,NSE
3803649,14858,KOTAKGOLD,KOTAK GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
672513,2627,KOTAKIT,KOTAKMAMC - KOTAKIT,0.0,,0.0,0.01,1,EQ,NSE,NSE
3571201,13950,KOTAKLIQ,KOTAKMAMC - KOTAKLIQ,0.0,,0.0,0.01,1,EQ,NSE,NSE
2209793,8632,KOTAKLOVOL,KOTAKMAMC - KOTAKLOVOL,0.0,,0.0,0.01,1,EQ,NSE,NSE
2067713,8077,KOTAKMID50,KOTAKMAMC - KOTAKMID50,0.0,,0.0,0.01,1,EQ,NSE,NSE
2733057,10676,KOTAKMNC,KOTAKMAMC - KOTAKMNC,0.0,,0.0,0.01,1,EQ,NSE,NSE
4634113,18102,KOTAKNIFTY,KOTAK NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2932993,11457,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3855617,15061,KOTAKPSUBK,KOTAK PSU BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE
3348993,13082,KOTAKSILVE,KOTAKMAMC - KOTAKSILVE,0.0,,0.0,0.01,1,EQ,NSE,NSE
2981633,11647,KOTARISUG,KOTHARI SUG & CHEM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1176065,4594,KOTHARIPET,KOTHARI PETROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1415169,5528,KOTHARIPRO,KOTHARI PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1648897,6441,KOTYARK-SM,KOTYARK INDUSTRIES,0.0,,0.0,0.05,200,EQ,NSE,NSE
1307649,5108,KPIGREEN,KPI GREEN ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
464385,1814,KPIL,KALPATARU PROJECT INT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2478849,9683,KPITTECH,KPIT TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3817473,14912,KPRMILL,KPR MILL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2707713,10577,KRBL,KRBL,0.0,,0.0,0.05,1,EQ,NSE,NSE
495873,1937,KREBSBIO,KREBS BIOCHEMICALS & IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2940929,11488,KRIDHANINF-BE,KRIDHAN INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3288833,12847,KRISHANA,KRISHANA PHOSCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
4130049,16133,KRISHCA-SM,KRISHCA STRAPPING SLTN L,0.0,,0.0,0.05,500,EQ,NSE,NSE
2219777,8671,KRISHIVAL-SM,KRISHIVAL FOODS,0.0,,0.0,0.05,500,EQ,NSE,NSE
2248193,8782,KRISHNADEF-SM,KRISHNA DEF AND ALD IND L,0.0,,0.0,0.05,500,EQ,NSE,NSE
1642753,6417,KRITI,KRITI INDUSTRIES IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2379777,9296,KRITIKA-BE,KRITIKA WIRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2926593,11432,KRITINUT,KRITI NUTRIENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1371905,5359,KRSNAA,KRSNAA DIAGNOSTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
498945,1949,KSB,KSB,0.0,,0.0,0.05,1,EQ,NSE,NSE
3832833,14972,KSCL,KAVERI SEED CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2665473,10412,KSHITIJPOL-BE,KSHITIJ POLYLINE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4835585,18889,KSL,KALYANI STEELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2831361,11060,KSOLVES,KSOLVES INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2061825,8054,KTKBANK,KARNATAKA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3550721,13870,KUANTUM,KUANTUM PAPERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6386689,24948,L&TFH,L&T FINANCE HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1501441,5865,LAGNAM,LAGNAM SPINTEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
3820545,14924,LAL,LORENZINI APPARELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
